cell,time_s,current_A,voltage_V,soc,capacity_ah,contact_resistance_ohm,negative_gradient_mol_m3,positive_gradient_mol_m3,negative_overpotential_V,positive_overpotential_V,total_overpotential_V
Cell 2,1650.0,0.0,3.832971991064671,0.589931972789116,4.9,0.015,-0.16551522009831388,782.6846454330771,0.0,0.0,0.0
Cell 2,1660.0,0.0,3.8331645548883624,0.589931972789116,4.9,0.015,-0.12858853165744222,760.053484060034,0.0,0.0,0.0
Cell 2,1670.0,0.0,3.8333502377478186,0.589931972789116,4.9,0.015,-0.09975919088174123,738.0841377722536,0.0,0.0,0.0
Cell 2,1680.0,0.0,3.8335294290605963,0.589931972789116,4.9,0.015,-0.07662985763454344,716.7527781564677,0.0,0.0,0.0
Cell 2,1690.0,0.0,3.8337025202150827,0.589931972789116,4.9,0.015,-0.05687645483703818,696.0353509578381,0.0,0.0,0.0
Cell 2,1700.0,0.0,3.83386971460031,0.589931972789116,4.9,0.015,-0.04298584614662104,675.9170075810325,0.0,0.0,0.0
Cell 2,1710.0,0.0,3.83403136681582,0.589931972789116,4.9,0.015,-0.03400046049137018,656.3754305474868,0.0,0.0,0.0
Cell 2,1720.0,0.0,3.8341875459002126,0.589931972789116,4.9,0.015,-0.03056431858203723,637.4011668953681,0.0,0.0,0.0
Cell 2,1730.0,0.0,3.8343385346586945,0.589931972789116,4.9,0.015,-0.030973678731243126,618.9748653593815,0.0,0.0,0.0
Cell 2,1740.0,0.0,3.834484694813505,0.589931972789116,4.9,0.015,-0.03210935800598236,601.073421943147,0.0,0.0,0.0
Cell 2,1750.0,0.0,3.834626352446214,0.589931972789116,4.9,0.015,-0.030216554849175736,583.6752224223274,0.0,0.0,0.0
Cell 2,1760.0,0.0,3.834763390269269,0.589931972789116,4.9,0.015,-0.03185284274150035,566.779761228634,0.0,0.0,0.0
Cell 2,1770.0,0.0,3.8348960967996772,0.589931972789116,4.9,0.015,-0.03298477267526323,550.3671260301599,0.0,0.0,0.0
Cell 2,1780.0,0.0,3.8350246314659246,0.589931972789116,4.9,0.015,-0.03207748932982213,534.4235436188756,0.0,0.0,0.0
Cell 2,1790.0,0.0,3.8351491026061684,0.589931972789116,4.9,0.015,-0.02818665032827994,518.9376841304729,0.0,0.0,0.0
Cell 2,1800.0,0.0,3.8352696299886415,0.589931972789116,4.9,0.015,-0.023018856772978324,503.8978604204167,0.0,0.0,0.0
Cell 2,1800.0000000000002,1.25,3.8050352142653727,0.589931972789116,4.9,0.015,-0.023018856772978324,503.8978604204167,0.02706456905818629,-0.003169846665082594,-0.030234415723268883
Cell 2,1810.0,1.25,3.800964863860293,0.5892233560090707,4.9,0.015,-72.06963746825932,674.9981880066298,0.027051463407483843,-0.0031700535187307076,-0.03022151692621455
Cell 2,1820.0,1.25,3.7984048020425316,0.5885147392290253,4.9,0.015,-103.1978054545325,775.6077073433407,0.0270451164996747,-0.003170241482718558,-0.030215357982393255
Cell 2,1830.0,1.25,3.7964364987866066,0.58780612244898,4.9,0.015,-125.83959373012476,847.8288267689932,0.02704007240398733,-0.00317041464725301,-0.030210487051240343
Cell 2,1840.0,1.25,3.79477821441477,0.5870975056689347,4.9,0.015,-143.79207485288498,905.1749453202901,0.02703568566313569,-0.0031705793062446475,-0.030206264969380336
Cell 2,1850.0,1.25,3.7933164620862945,0.5863888888888893,4.9,0.015,-158.3790835807813,953.1016045160177,0.027031722111373523,-0.003170738367871534,-0.030202460479245057
Cell 2,1860.0,1.25,3.791984652247519,0.585680272108844,4.9,0.015,-170.43481223565323,994.7840780531333,0.027028041807297086,-0.0031708944314393812,-0.030198936238736467
Cell 2,1870.0,1.25,3.790747041730922,0.5849716553287987,4.9,0.015,-180.42503285470593,1031.9314283368512,0.027024574844980005,-0.0031710488282276498,-0.030195623673207654
Cell 2,1880.0,1.25,3.789583409138479,0.5842630385487533,4.9,0.015,-188.68134880786965,1065.5147018641583,0.02702127975388612,-0.003171202107208092,-0.03019248186109421
Cell 2,1890.0,1.25,3.7884790382137705,0.5835544217687079,4.9,0.015,-195.49969499331928,1096.2362819965747,0.027018124669490485,-0.0031713547488161765,-0.030189479418306662
Cell 2,1900.0,1.25,3.787422285393834,0.5828458049886626,4.9,0.015,-201.13488459590008,1124.6474733741525,0.02701508531222098,-0.003171507261943285,-0.030186592574164263
Cell 2,1910.0,1.25,3.7864047704243515,0.5821371882086173,4.9,0.015,-205.79103786351334,1151.1442054443178,0.02701214457436012,-0.003171660004642986,-0.030183804579003107
Cell 2,1920.0,1.25,3.785420505841781,0.5814285714285718,4.9,0.015,-209.6349957780294,1176.0089948797395,0.027009290106944785,-0.0031718131936830374,-0.030181103300627822
Cell 2,1930.0,1.25,3.7844649599559075,0.5807199546485265,4.9,0.015,-212.80595173433903,1199.4547887828194,0.027006512263633774,-0.0031719669719824694,-0.030178479235616243
Cell 2,1940.0,1.25,3.7835343337978484,0.5800113378684812,4.9,0.015,-215.4209188959503,1221.6584678612817,0.027003803142693225,-0.0031721214803605096,-0.030175924623053733
Cell 2,1950.0,1.25,3.782625462139058,0.5793027210884358,4.9,0.015,-217.5769082545521,1242.7660673050596,0.027001156439318087,-0.0031722768469145436,-0.03017343328623263
Cell 2,1960.0,1.25,3.7817357325186123,0.5785941043083904,4.9,0.015,-219.353845640464,1262.8969356325106,0.026998567107096274,-0.003172433178846048,-0.030171000285942322
Cell 2,1970.0,1.25,3.780862844662445,0.5778854875283451,4.9,0.015,-220.81986608921943,1282.1548456453602,0.02699603094376478,-0.0031725905886111805,-0.03016862153237596
Cell 2,1980.0,1.25,3.780004919339097,0.5771768707482998,4.9,0.015,-222.03098812457756,1300.6235648845977,0.026993544625749117,-0.003172749162048412,-0.03016629378779753
Cell 2,1990.0,1.25,3.7791604523757694,0.5764682539682544,4.9,0.015,-223.02992472333426,1318.369222118643,0.026991105635316478,-0.0031729089548849097,-0.030164014590201387
Cell 2,2000.0,1.25,3.7783280085266533,0.5757596371882091,4.9,0.015,-223.85752851977668,1335.4540610645527,0.026988711644789158,-0.003173070042654803,-0.03016178168744396
Cell 2,2010.0,1.25,3.7775066924468965,0.5750510204081638,4.9,0.015,-224.5365743431321,1351.9159503878655,0.026986361335797182,-0.003173232422577101,-0.030159593758374282
Cell 2,2020.0,1.25,3.776695251047063,0.5743424036281184,4.9,0.015,-225.09941003144922,1367.807990230729,0.026984052909514132,-0.003173396185654606,-0.030157449095168737
Cell 2,2030.0,1.25,3.7758930804982276,0.573633786848073,4.9,0.015,-225.55864479321826,1383.154424611861,0.026981785625062073,-0.003173561311541944,-0.030155346936604016
Cell 2,2040.0,1.25,3.7750991530014666,0.5729251700680277,4.9,0.015,-225.93829808567534,1397.9979439016643,0.026979558190462664,-0.0031737278841363686,-0.030153286074599033
Cell 2,2050.0,1.25,3.7743129182702684,0.5722165532879824,4.9,0.015,-226.24770000290664,1412.360044376761,0.026977370048525955,-0.003173895902892101,-0.030151265951418055
Cell 2,2060.0,1.25,3.7735336185650366,0.571507936507937,4.9,0.015,-226.50283257451883,1426.2715152664932,0.026975220369998377,-0.003174065424646432,-0.03014928579464481
Cell 2,2070.0,1.25,3.77276073249892,0.5707993197278917,4.9,0.015,-226.71138054464973,1439.7525904982722,0.026973108704407032,-0.0031742364671367633,-0.030147345171543796
Cell 2,2080.0,1.25,3.7719937077198753,0.5700907029478464,4.9,0.015,-226.88341192727603,1452.8252626489339,0.026971034541496134,-0.0031744090652303654,-0.0301454436067265
Cell 2,2090.0,1.25,3.7712321049396653,0.569382086167801,4.9,0.015,-227.02460613193034,1465.506547862904,0.026968997557862643,-0.0031745832377235344,-0.030143580795586176
Cell 2,2100.0,1.25,3.77047549608279,0.5686734693877555,4.9,0.015,-227.14119632833172,1477.813314235671,0.0269669974342538,-0.003174759008965051,-0.03014175644321885
Cell 2,2110.0,1.25,3.7697235283997412,0.5679648526077102,4.9,0.015,-227.2371429988125,1489.759362729852,0.026965033952427192,-0.003174936393058466,-0.03013997034548566
Cell 2,2120.0,1.25,3.7689758183090722,0.5672562358276649,4.9,0.015,-227.3175128428702,1501.3599912134523,0.0269631068614306,-0.003175115418129811,-0.030138222279560412
Cell 2,2130.0,1.25,3.7682320587502582,0.5665476190476195,4.9,0.015,-227.38535249380948,1512.6274937216658,0.02696121599964399,-0.0031752961001833948,-0.030136512099827383
Cell 2,2140.0,1.25,3.767492038917947,0.5658390022675742,4.9,0.015,-227.4410906057783,1523.570369415589,0.02695936130884919,-0.003175478436673882,-0.030134839745523074
Cell 2,2150.0,1.25,3.76675551487664,0.5651303854875289,4.9,0.015,-227.48637737515674,1534.1987331007585,0.026957542686744218,-0.003175662437541708,-0.030133205124285925
Cell 2,2160.0,1.25,3.7660221089591905,0.5644217687074835,4.9,0.015,-227.52698440625682,1544.5284138803981,0.026955759888663427,-0.0031758481515180834,-0.03013160804018151
Cell 2,2170.0,1.25,3.765291746700873,0.5637131519274381,4.9,0.015,-227.56010740663987,1554.563024404124,0.026954012982802193,-0.003176035554528436,-0.03013004853733063
Cell 2,2180.0,1.25,3.7645643052262474,0.5630045351473928,4.9,0.015,-227.584632687649,1564.3084589109021,0.026952301970964664,-0.0031762246372300483,-0.030128526608194713
Cell 2,2190.0,1.25,3.7638394254214624,0.5622959183673475,4.9,0.015,-227.6066018974161,1573.7802158822014,0.026950626618645526,-0.0031764154558879916,-0.030127042074533518
Cell 2,2200.0,1.25,3.7631170126350915,0.5615873015873021,4.9,0.015,-227.6246168664111,1582.9834948191274,0.026948986945142053,-0.0031766080009187144,-0.030125594946060767
Cell 2,2210.0,1.25,3.762396963077964,0.5608786848072568,4.9,0.015,-227.6378449200638,1591.9241129834336,0.026947382948130736,-0.0031768022673047056,-0.03012418521543544
Cell 2,2220.0,1.25,3.7616791121624527,0.5601700680272115,4.9,0.015,-227.64739600159737,1600.610307838564,0.02694581456569013,-0.003176998268998435,-0.030122812834688564
Cell 2,2230.0,1.25,3.76096326001841,0.5594614512471661,4.9,0.015,-227.6555798790323,1609.051731053023,0.02694428170485152,-0.003177196032715454,-0.030121477737566973
Cell 2,2240.0,1.25,3.7602493312673806,0.5587528344671207,4.9,0.015,-227.66157957593896,1617.2537339944865,0.026942784366869064,-0.003177395553229564,-0.030120179920098626
Cell 2,2250.0,1.25,3.7595372194443186,0.5580442176870754,4.9,0.015,-227.66566804967806,1625.2229392438348,0.02694132252146291,-0.0031775968358857464,-0.03011891935734866
Cell 2,2260.0,1.25,3.758826775487586,0.55733560090703,4.9,0.015,-227.6688773529131,1632.9668886424006,0.02693989612165347,-0.0031777999004216476,-0.03011769602207512
Cell 2,2270.0,1.25,3.7581179203796395,0.5566269841269846,4.9,0.015,-227.6712650949048,1640.491578516794,0.026938505146386436,-0.003178004748606566,-0.030116509894993003
Cell 2,2280.0,1.25,3.7574105659108556,0.5559183673469393,4.9,0.015,-227.6731384994673,1647.8032000654712,0.026937149569805745,-0.0031782113865817035,-0.03011536095638745
Cell 2,2290.0,1.25,3.756704610739195,0.555209750566894,4.9,0.015,-227.67460316700817,1654.9077636059155,0.026935829372259343,-0.0031784198261782925,-0.030114249198437637
Cell 2,2300.0,1.25,3.755999969007779,0.5545011337868486,4.9,0.015,-227.6757502372311,1661.8110390287839,0.026934544535225743,-0.003178630076429446,-0.03011317461165519
Cell 2,2310.0,1.25,3.755296584415788,0.5537925170068032,4.9,0.015,-227.67674675038143,1668.5185270490438,0.026933295039189082,-0.0031788421390086877,-0.03011213717819777
Cell 2,2320.0,1.25,3.7545944012352255,0.5530839002267578,4.9,0.015,-227.67764564252866,1675.0355196564306,0.02693208086809154,-0.0031790560167198074,-0.030111136884811346
Cell 2,2330.0,1.25,3.753893374086738,0.5523752834467125,4.9,0.015,-227.678449021103,1681.3670799842184,0.02693090200758388,-0.0031792717104241973,-0.030110173718008077
Cell 2,2340.0,1.25,3.753193425630558,0.5516666666666671,4.9,0.015,-227.67926762255593,1687.5185886240251,0.026929758440744356,-0.003179489232188014,-0.030109247672932368
Cell 2,2350.0,1.25,3.7524944574422348,0.5509580498866218,4.9,0.015,-227.68027898770742,1693.4956003309635,0.026928650149584652,-0.0031797086023017383,-0.03010835875188639
Cell 2,2360.0,1.25,3.751796475339467,0.5502494331065764,4.9,0.015,-227.6812571642986,1699.3022327467297,0.026927577126685108,-0.0031799298093819314,-0.03010750693606704
Cell 2,2370.0,1.25,3.751099450620066,0.549540816326531,4.9,0.015,-227.68209516205388,1704.9429563727244,0.026926539361418006,-0.0031801528537183884,-0.030106692215136396
Cell 2,2380.0,1.25,3.750403362779186,0.5488321995464857,4.9,0.015,-227.68264427573013,1710.4220440779754,0.026925536844068735,-0.0031803777338270923,-0.030105914577895826
Cell 2,2390.0,1.25,3.7497081977675797,0.5481235827664402,4.9,0.015,-227.68272855446776,1715.7436015007188,0.026924569565414704,-0.003180604446893092,-0.030105174012307796
Cell 2,2400.0,1.25,3.749014402030041,0.5474149659863949,4.9,0.015,-227.682643408094,1720.8662217339006,0.02692363750738422,-0.0031808328374013585,-0.03010447034478558
Cell 2,2410.0,1.25,3.7483210977932218,0.5467063492063495,4.9,0.015,-227.68257014608753,1725.868210669818,0.02692274065557077,-0.0031810631900958536,-0.030103803845666622
Cell 2,2420.0,1.25,3.747628462994195,0.5459977324263041,4.9,0.015,-227.68250804755735,1730.735341827727,0.02692187899947157,-0.003181295442832793,-0.030103174442304363
Cell 2,2430.0,1.25,3.7469364738836273,0.5452891156462587,4.9,0.015,-227.68245587986166,1735.4721222005937,0.026921052528978473,-0.003181529600858525,-0.030102582129836998
Cell 2,2440.0,1.25,3.7462451862876427,0.5445804988662134,4.9,0.015,-227.68241254018722,1740.0755876750118,0.026920261234397343,-0.003181765642756592,-0.030102026877153933
Cell 2,2450.0,1.25,3.7455545192755935,0.543871882086168,4.9,0.015,-227.68237422692982,1744.553468192371,0.02691950510650202,-0.0031820035945865814,-0.0301015087010886
Cell 2,2460.0,1.25,3.7448645589692133,0.5431632653061227,4.9,0.015,-227.68234307678358,1748.9024341322292,0.026918784136312598,-0.003182243425209397,-0.030101027561521995
Cell 2,2470.0,1.25,3.744175303832527,0.5424546485260773,4.9,0.015,-227.68231839217333,1753.1251318745162,0.026918098315343694,-0.0031824851340132494,-0.030100583449356944
Cell 2,2480.0,1.25,3.7434864371209153,0.5417460317460319,4.9,0.015,-227.6822931752431,1757.2481093299211,0.02691744763563827,-0.003182728833612365,-0.030100176469250634
Cell 2,2490.0,1.25,3.7427982433084277,0.5410374149659866,4.9,0.015,-227.68227245503658,1761.2522877539232,0.026916832089420178,-0.0031829744242079386,-0.030099806513628116
Cell 2,2500.0,1.25,3.742110755915257,0.5403287981859412,4.9,0.015,-227.68225623153558,1765.137667146566,0.026916251669430936,-0.0031832218942712464,-0.030099473563702184
Cell 2,2510.0,1.25,3.7414240086080954,0.5396201814058958,4.9,0.015,-227.68224450474736,1768.9042475078568,0.026915706368827685,-0.0031834712322959973,-0.030099177601123683
Cell 2,2520.0,1.25,3.7407380322111927,0.5389115646258504,4.9,0.015,-227.68223723482515,1772.552264782833,0.026915196181183453,-0.0031837224278939286,-0.03009891860907738
Cell 2,2530.0,1.25,3.74005234306728,0.538202947845805,4.9,0.015,-227.68222746296306,1776.1229152477208,0.026914721100563994,-0.003183975662715924,-0.03009869676327992
Cell 2,2540.0,1.25,3.739367323376347,0.5374943310657597,4.9,0.015,-227.682219882965,1779.588411588251,0.02691428112130533,-0.003184230799203421,-0.03009851192050875
Cell 2,2550.0,1.25,3.738683006886044,0.5367857142857143,4.9,0.015,-227.68221449479097,1782.9487538044777,0.02691387623821902,-0.003184487827677217,-0.03009836406589624
Cell 2,2560.0,1.25,3.7379994274144646,0.5360770975056689,4.9,0.015,-227.68221129847007,1786.2039418963905,0.02691350644653132,-0.003184746738476022,-0.03009825318500734
Cell 2,2570.0,1.25,3.7373166188251044,0.5353684807256236,4.9,0.015,-227.682210293995,1789.353975863989,0.02691317174188293,-0.003185007521956303,-0.03009817926383923
Cell 2,2580.0,1.25,3.7366341683936017,0.5346598639455782,4.9,0.015,-227.6822078225814,1792.436009466881,0.02691287212035075,-0.0031852703421924606,-0.030098142462543213
Cell 2,2590.0,1.25,3.7359523577146074,0.5339512471655328,4.9,0.015,-227.68220591726276,1795.429397881715,0.026912607578385275,-0.003185535096741721,-0.030098142675126997
Cell 2,2600.0,1.25,3.735271256074223,0.5332426303854875,4.9,0.015,-227.6822048692411,1798.3311840152091,0.026912378112864933,-0.003185801763952028,-0.030098179876816962
Cell 2,2610.0,1.25,3.734590897230763,0.5325340136054421,4.9,0.015,-227.6822046785419,1801.1413678673707,0.02691218372108412,-0.0031860703358907883,-0.03009825405697491
Cell 2,2620.0,1.25,3.733911314920808,0.5318253968253968,4.9,0.015,-227.6822053451251,1803.859949438207,0.0269120244007511,-0.003186340804639846,-0.030098365205390946
Cell 2,2630.0,1.25,3.7332322233420547,0.5311167800453513,4.9,0.015,-227.68220552836283,1806.514695385289,0.026911900149990647,-0.0031866132917481122,-0.03009851344173876
Cell 2,2640.0,1.25,3.7325537544298184,0.5304081632653059,4.9,0.015,-227.6822056412384,1809.0970512897984,0.02691181096733547,-0.0031868877523347533,-0.030098698719670223
Cell 2,2650.0,1.25,3.7318759837845352,0.5296995464852606,4.9,0.015,-227.68220586028838,1811.60336174861,0.0269117568517332,-0.003187164163425796,-0.030098921015158996
Cell 2,2660.0,1.25,3.7311989303978983,0.5289909297052152,4.9,0.015,-227.6822061246712,1814.0348868710862,0.026911737802545656,-0.0031874425249810595,-0.030099180327526717
Cell 2,2670.0,1.25,3.730522613187936,0.5282823129251699,4.9,0.015,-227.68220637351988,1816.3928867666036,0.0269117538195481,-0.0031877228371671616,-0.030099476656715262
Cell 2,2680.0,1.25,3.729847050985567,0.5275736961451245,4.9,0.015,-227.68220654599645,1818.6786215445536,0.026911804902929375,-0.003188005100357245,-0.03009981000328662
Cell 2,2690.0,1.25,3.729172262521441,0.5268650793650791,4.9,0.015,-227.6822065812703,1820.8933513143274,0.026911891053291743,-0.0031882893151307227,-0.030100180368422467
Cell 2,2700.0,1.25,3.7284982662176986,0.5261564625850337,4.9,0.015,-227.68220642021333,1823.038356900819,0.026912012271651027,-0.0031885754823568198,-0.030100587754007847
Cell 2,2710.0,1.25,3.727824958518363,0.5254478458049884,4.9,0.015,-227.68220707216096,1825.127839886154,0.02691216855944022,-0.003188863655780746,-0.030101032215220966
Cell 2,2720.0,1.25,3.7271524359597317,0.524739229024943,4.9,0.015,-227.68220779145122,1827.1547791952908,0.02691235991850169,-0.0031891538038124204,-0.03010151372231411
Cell 2,2730.0,1.25,3.72648071180893,0.5240306122448977,4.9,0.015,-227.68220856116022,1829.1209657304207,0.026912586351093087,-0.003189445930495597,-0.030102032281588684
Cell 2,2740.0,1.25,3.7258097991937826,0.5233219954648523,4.9,0.015,-227.68220936432044,1831.028190393663,0.02691284785988586,-0.0031897400401463888,-0.03010258790003225
Cell 2,2750.0,1.25,3.725139711094115,0.5226133786848068,4.9,0.015,-227.6822101839789,1832.878244087202,0.02691314444796546,-0.0031900361373531317,-0.030103180585318592
Cell 2,2760.0,1.25,3.724470460333338,0.5219047619047615,4.9,0.015,-227.6822110032099,1834.6729177131783,0.02691347611883134,-0.0031903342269762798,-0.03010381034580762
Cell 2,2770.0,1.25,3.723802059570316,0.5211961451247161,4.9,0.015,-227.68221180504952,1836.4140021737767,0.02691384287639716,-0.0031906343141483175,-0.030104477190545476
Cell 2,2780.0,1.25,3.723134525531741,0.5204875283446708,4.9,0.015,-227.6822125617473,1838.1030596858182,0.0269142447249907,-0.0031909364023352074,-0.03010518112732591
Cell 2,2790.0,1.25,3.7224678902770942,0.5197789115646254,4.9,0.015,-227.68221320598968,1839.7408146694725,0.026914681669353634,-0.0031912404880636903,-0.030105922157417326
Cell 2,2800.0,1.25,3.721802151661185,0.51907029478458,4.9,0.015,-227.682213757078,1841.3298255693808,0.02691515371464323,-0.0031915465836415114,-0.03010670029828474
Cell 2,2810.0,1.25,3.7211373226662436,0.5183616780045346,4.9,0.015,-227.68221419529618,1842.8718246751887,0.026915660866431074,-0.0031918546946822137,-0.03010751556111329
Cell 2,2820.0,1.25,3.720473416066757,0.5176530612244893,4.9,0.015,-227.6822145009155,1844.3685442765782,0.02691620313070369,-0.003192164827056638,-0.03010836795776033
Cell 2,2830.0,1.25,3.719810444422373,0.5169444444444439,4.9,0.015,-227.6822146542272,1845.821716663224,0.02691678051386271,-0.0031924769868929737,-0.030109257500755684
